country,year,indicator,value
Nemčija,2004,gdp_per_capita,34566.7359143735
Nemčija,2003,gdp_per_capita,30711.1022511331
Nemčija,2002,gdp_per_capita,25486.5942008748
Nemčija,2001,gdp_per_capita,23878.3641471651
Nemčija,2000,gdp_per_capita,23925.8559901991
Nemčija,2023,life_expectancy,81.0414634146342
Nemčija,2022,life_expectancy,80.6080487804878
Nemčija,2021,life_expectancy,80.790243902439
Nemčija,2020,life_expectancy,81.0414634146342
Nemčija,2019,life_expectancy,81.2926829268293
Nemčija,2018,life_expectancy,80.8926829268293
Nemčija,2017,life_expectancy,80.9926829268293
Nemčija,2016,life_expectancy,80.990243902439
Nemčija,2015,life_expectancy,80.6414634146341
Nemčija,2014,life_expectancy,81.090243902439
Nemčija,2013,life_expectancy,80.490243902439
Nemčija,2012,life_expectancy,80.5390243902439
Nemčija,2011,life_expectancy,80.4365853658537
Nemčija,2010,life_expectancy,79.9878048780488
Nemčija,2009,life_expectancy,79.8365853658537
Nemčija,2008,life_expectancy,79.7365853658537
Nemčija,2007,life_expectancy,79.5341463414634
Nemčija,2006,life_expectancy,79.1317073170732
Nemčija,2005,life_expectancy,78.9317073170732
Nemčija,2004,life_expectancy,78.6804878048781
Nemčija,2003,life_expectancy,78.3804878048781
Nemčija,2002,life_expectancy,78.2292682926829
Nemčija,2001,life_expectancy,78.3292682926829
Nemčija,2000,life_expectancy,77.9268292682927
Nemčija,2023,internet_users,92.4763763
Nemčija,2022,internet_users,91.62984383
Nemčija,2021,internet_users,91.43060973
Nemčija,2020,internet_users,89.81294133
Nemčija,2019,internet_users,88.1345169091916
Nemčija,2018,internet_users,87.037112092841
Nemčija,2017,internet_users,84.3941537010844
Nemčija,2016,internet_users,84.1652066441212
Nemčija,2015,internet_users,87.5897993525767
Nemčija,2014,internet_users,86.1937006578756
Nemčija,2013,internet_users,84.17
Nemčija,2012,internet_users,82.3499984738392
Nemčija,2011,internet_users,81.26999953602
Nemčija,2010,internet_users,82.0
Nemčija,2009,internet_users,79.0
Nemčija,2008,internet_users,78.0
Nemčija,2007,internet_users,75.16
Nemčija,2006,internet_users,72.16
Nemčija,2005,internet_users,68.71
Nemčija,2004,internet_users,64.73
Nemčija,2003,internet_users,55.9
Nemčija,2002,internet_users,48.82
Nemčija,2001,internet_users,31.650939416316
Nemčija,2000,internet_users,30.2163466048889
Nemčija,2023,infant_mortality,3.1
Nemčija,2022,infant_mortality,3.1
Nemčija,2021,infant_mortality,3.1
Nemčija,2020,infant_mortality,3.1
Nemčija,2019,infant_mortality,3.1
Nemčija,2018,infant_mortality,3.2
Nemčija,2017,infant_mortality,3.2
Nemčija,2016,infant_mortality,3.3
Nemčija,2015,infant_mortality,3.3
Nemčija,2014,infant_mortality,3.3
Nemčija,2013,infant_mortality,3.3
Nemčija,2012,infant_mortality,3.4
Nemčija,2011,infant_mortality,3.4
Nemčija,2010,infant_mortality,3.5
Nemčija,2009,infant_mortality,3.5
Nemčija,2008,infant_mortality,3.6
Nemčija,2007,infant_mortality,3.7
Nemčija,2006,infant_mortality,3.8
Nemčija,2005,infant_mortality,3.9
Nemčija,2004,infant_mortality,4.0
Nemčija,2003,infant_mortality,4.1
Nemčija,2002,infant_mortality,4.2
Nemčija,2001,infant_mortality,4.3
Nemčija,2000,infant_mortality,4.4
Nemčija,2023,unemployment,3.071
Nemčija,2022,unemployment,3.137
Nemčija,2021,unemployment,3.594
Nemčija,2020,unemployment,3.881
Nemčija,2019,unemployment,3.163
Nemčija,2018,unemployment,3.384
Nemčija,2017,unemployment,3.781
Nemčija,2016,unemployment,4.104
Nemčija,2015,unemployment,4.612
Nemčija,2014,unemployment,4.979
Nemčija,2013,unemployment,5.316
Nemčija,2012,unemployment,5.372
Nemčija,2011,unemployment,5.967
Nemčija,2010,unemployment,7.043
Nemčija,2009,unemployment,7.88
Nemčija,2008,unemployment,7.508
Nemčija,2007,unemployment,8.732
Nemčija,2006,unemployment,10.277
Nemčija,2005,unemployment,11.193
Nemčija,2004,unemployment,10.727
Nemčija,2003,unemployment,9.779
Nemčija,2002,unemployment,8.482
Nemčija,2001,unemployment,7.773
Nemčija,2000,unemployment,7.917
Nemčija,2023,youth_unemployment,6.02
Nemčija,2022,youth_unemployment,6.049
Nemčija,2021,youth_unemployment,6.665
Nemčija,2020,youth_unemployment,7.862
Nemčija,2019,youth_unemployment,5.859
Nemčija,2018,youth_unemployment,6.22
Nemčija,2017,youth_unemployment,6.77
Nemčija,2016,youth_unemployment,7.079
Nemčija,2015,youth_unemployment,7.328
Nemčija,2014,youth_unemployment,7.612
Nemčija,2013,youth_unemployment,7.825
Nemčija,2012,youth_unemployment,8.119
Nemčija,2011,youth_unemployment,8.927
Nemčija,2010,youth_unemployment,10.416
Nemčija,2009,youth_unemployment,11.309
Nemčija,2008,youth_unemployment,10.929
Nemčija,2007,youth_unemployment,11.824
Nemčija,2006,youth_unemployment,13.402
Nemčija,2005,youth_unemployment,15.463
Nemčija,2004,youth_unemployment,12.984
Nemčija,2003,youth_unemployment,11.024
Nemčija,2002,youth_unemployment,9.285
Nemčija,2001,youth_unemployment,7.787
Nemčija,2000,youth_unemployment,8.545
Nemčija,2023,inflation,5.94643667725823
Nemčija,2022,inflation,6.87257438551096
Nemčija,2021,inflation,3.06666666666673
Nemčija,2020,inflation,0.144877925813981
Nemčija,2019,inflation,1.44565976888253
Nemčija,2018,inflation,1.73216879766941
Nemčija,2017,inflation,1.50949485109628
Nemčija,2016,inflation,0.491747008445174
Nemčija,2015,inflation,0.514426137125456
Nemčija,2014,inflation,0.906794000434245
Nemčija,2013,inflation,1.50472330251876
Nemčija,2012,inflation,2.00848884782956
Nemčija,2011,inflation,2.07517283735874
Nemčija,2010,inflation,1.1038103778926
Nemčija,2009,inflation,0.312739007368446
Nemčija,2008,inflation,2.62837981637219
Nemčija,2007,inflation,2.2983440070095
Nemčija,2006,inflation,1.57742642840563
Nemčija,2005,inflation,1.54691114751328
Nemčija,2004,inflation,1.66573696655991
Nemčija,2003,inflation,1.03422218628562
Nemčija,2002,inflation,1.42080615551526
Nemčija,2001,inflation,1.98385731334471
Nemčija,2000,inflation,1.44026838719741
Nemčija,2023,fertility_rate,1.39
Nemčija,2022,fertility_rate,1.455
Nemčija,2021,fertility_rate,1.58
Nemčija,2020,fertility_rate,1.53
Nemčija,2019,fertility_rate,1.54
Nemčija,2018,fertility_rate,1.57
Nemčija,2017,fertility_rate,1.57
Nemčija,2016,fertility_rate,1.6
Nemčija,2015,fertility_rate,1.5
Nemčija,2014,fertility_rate,1.47
Nemčija,2013,fertility_rate,1.42
Nemčija,2012,fertility_rate,1.41
Nemčija,2011,fertility_rate,1.39
Nemčija,2010,fertility_rate,1.39
Nemčija,2009,fertility_rate,1.36
Nemčija,2008,fertility_rate,1.38
Nemčija,2007,fertility_rate,1.37
Nemčija,2006,fertility_rate,1.33
Nemčija,2005,fertility_rate,1.34
Nemčija,2004,fertility_rate,1.36
Nemčija,2003,fertility_rate,1.34
Nemčija,2002,fertility_rate,1.34
Nemčija,2001,fertility_rate,1.35
Nemčija,2000,fertility_rate,1.38
